Size (Kb),Time (s),Throughput (Kb/s)
0.024,0.000766228,31.32226961
0.027,0.000783171,34.47522955
0.017,0.000775737,21.91464375
0.022,0.000740971,29.69077062
0.022,0.000775075,28.3843499
0.068,0.000759066,89.58377796
0.033,0.000760918,43.36866785
0.02,0.000906021,22.07454353
0.046,0.000746361,61.63237361
0.04,0.000762972,52.42656349
0.049,0.000722897,67.78282383
0.017,0.000765117,22.21882405
0.02,0.000781457,25.59321882
0.027,0.000765437,35.27396768
0.037,0.000714181,51.80759499
0.016,0.000809229,19.77190635
0.018,0.000827614,21.74926959
0.016,0.000749227,21.35534357
0.029,0.000760528,38.13140345
0.043,0.00077255,55.65982784
0.027,0.000670299,40.28053152
0.022,0.000769976,28.57231914
0.024,0.000758184,31.65458517
0.097,0.000732906,132.3498511
0.025,0.000753304,33.18713295
0.04,0.000748115,53.46771553
0.044,0.000802216,54.84807084
0.023,0.000739789,31.08994592
0.025,0.000755899,33.07320158
0.043,0.000732515,58.70186959
0.026,0.000906822,28.67155848
0.05,0.000753545,66.35303797
0.023,0.000839075,27.41113726
0.02,0.000770536,25.95595793
0.021,0.000764836,27.45686657
0.022,0.000896843,24.53049196
0.017,0.000742404,22.89858352
0.06,0.00082036,73.13862207
0.021,0.000837021,25.08897626
0.057,0.000803018,70.98221958
0.018,0.000824197,21.83943887
0.022,0.000763784,28.80395504
0.042,0.000748255,56.13059719
0.021,0.000760077,27.62877972
0.021,0.000762742,27.5322455
0.084,0.00075064,111.9045082
0.048,0.000744147,64.50338441
0.043,0.000760939,56.50912885
0.042,0.000843173,49.8118417
0.048,0.000835759,57.43282453
0.021,0.000750509,27.98101022
0.028,0.00110819,25.26642543
0.018,0.00085745,20.9924777
0.048,0.000844886,56.81239836
0.027,0.000759696,35.540532
0.027,0.000754196,35.79971254
0.044,0.000613472,71.72291482
0.025,0.000769755,32.47786633
0.034,0.000780145,43.58164187
0.034,0.000760087,44.7317215
0.037,0.000704612,52.51116927
0.037,0.000750118,49.32557278
0.03,0.000731934,40.98730213
0.101,0.000710935,142.0664336
0.027,0.000731965,36.88700962
0.055,0.000790414,69.58378774
0.02,0.000842842,23.72923988
0.018,0.000764045,23.5588218
0.062,0.000747002,82.99843909
0.029,0.000716856,40.45442878
0.068,0.0007776,87.44855967
0.052,0.000773593,67.21880886
0.016,0.000759556,21.06493794
0.033,0.000810151,40.73314728
0.024,0.000864202,27.77128495
0.033,0.000758303,43.51822425
0.045,0.000788791,57.04933246
0.02,0.000742364,26.94096158
0.069,0.000746401,92.44360605
0.023,0.000755077,30.46046959
0.021,0.000702439,29.89583437
0.024,0.000831091,28.87770413
0.021,0.000857339,24.49439487
0.023,0.000773893,29.71987083
0.023,0.000776087,29.63585268
0.03,0.000769494,38.98665877
0.138,0.000786377,175.4883472
0.064,0.000748044,85.55646459
0.018,0.000745219,24.15397353
0.023,0.000748194,30.74069025
0.023,0.000736042,31.24821681
0.024,0.000752573,31.890594
0.024,0.000760648,31.5520451
0.021,0.000698512,30.06390728
0.054,0.000832002,64.90369014
0.022,0.000674947,32.59515192
0.021,0.000762441,27.54311481
0.078,0.00072441,107.6738311
0.028,0.000749848,37.34090109
0.021,0.000735882,28.53718395
0.077,0.000754497,102.0547464
0.044,0.000763493,57.62986694
0.023,0.000765016,30.06473067
0.025,0.000745089,33.55303863
0.026,0.000726343,35.79576041
0.018,0.000736503,24.43981898
0.03,0.00075137,39.92706656
0.025,0.000756971,33.02636429
0.025,0.000747142,33.46084145
0.017,0.000736122,23.09399801
0.034,0.000838605,40.54352168
0.023,0.000767281,29.97598012
0.02,0.000772911,25.87620049
0.019,0.000718579,26.44107328
0.017,0.000763664,22.26109912
0.018,0.000735962,24.45778451
0.018,0.000781157,23.04274301
0.024,0.00076173,31.50722697
0.023,0.000783221,29.36591332
0.025,0.000752773,33.21054289
0.021,0.000773592,27.14609251
0.07,0.000809951,86.42498126
0.018,0.000752834,23.90965339
0.051,0.000794842,64.16369543
0.028,0.00074012,37.83170297
0.126,0.000761019,165.5674825
0.018,0.000758053,23.74504157
0.022,0.000745159,29.52390027
0.091,0.000853633,106.603189
0.064,0.000747273,85.6447376
0.121,0.000791556,152.863474
0.017,0.000749086,22.69432348
0.021,0.000734569,28.58819253
0.022,0.000745469,29.51162288
0.02,0.000752002,26.59567395
0.021,0.000741312,28.32815333
0.033,0.000849374,38.85214287
0.03,0.000758674,39.54267577
0.034,0.000780996,43.53415382
0.026,0.000907955,28.63578041
0.041,0.000794061,51.63331281
0.039,0.000745901,52.2857591
0.017,0.00075105,22.6349777
0.026,0.000822184,31.62309167
0.032,0.000786937,40.66399216
0.022,0.000728057,30.2174143
0.023,0.00076147,30.20473558
0.062,0.000730402,84.88476209
0.016,0.000735371,21.75772501
0.03,0.000840307,35.70123776
0.035,0.000751541,46.57097883
0.018,0.000742965,24.22725162
0.02,0.00076178,26.25429914
0.02,0.00079913,25.0272171
0.024,0.000767511,31.26991014
0.016,0.000755638,21.17416011
0.05,0.000755388,66.19114945
0.017,0.000777881,21.85424249
0.035,0.000750309,46.64744792
0.016,0.000809009,19.77728307
0.022,0.000767611,28.6603501
0.022,0.000848643,25.92373943
0.06,0.000746412,80.38455973
0.036,0.000783892,45.92469371
0.03,0.00072437,41.41529881
0.024,0.000849084,28.26575462
0.019,0.000756069,25.12998152
0.027,0.000756551,35.68827482
0.086,0.000775085,110.9555726
0.057,0.000752042,75.79363919
0.046,0.000796496,57.75295796
0.031,0.000759015,40.84240759
0.026,0.000736383,35.30771351
0.019,0.000700185,27.13568557
0.039,0.000692741,56.29809698
0.046,0.000767501,59.93477533
0.054,0.00074566,72.41906499
0.055,0.000756691,72.68488723
0.028,0.000786146,35.61679383
0.051,0.000789242,64.61896351
0.024,0.000762332,31.48234627
0.029,0.000727807,39.84572833
0.022,0.0007508,29.30207778
0.023,0.000742705,30.96788092
0.058,0.000753675,76.95624772
0.074,0.000760908,97.25223023
0.037,0.000821973,45.013644
0.026,0.000787498,33.01595687
0.016,0.000757683,21.11701068
0.023,0.000820531,28.03062895
0.019,0.000757632,25.0781382
0.022,0.000731423,30.07835411
0.021,0.000736773,28.50267314
0.02,0.000733116,27.28081231
0.028,0.000802256,34.90157755
0.024,0.000748996,32.04289476
0.047,0.000752282,62.47657129
0.018,0.000761219,23.64628313
0.05,0.000739999,67.56765888
0.058,0.000742434,78.12142224
0.021,0.000748866,28.04240011
0.053,0.000752222,70.45792333
0.045,0.00079854,56.35284394
0.017,0.000756971,22.45792771
0.021,0.000769044,27.30663005
0.072,0.000755639,95.28359441
0.029,0.000720543,40.24742451
0.017,0.000765006,22.22204793
0.028,0.000792638,35.32507904
0.04,0.000799441,50.03496193
0.05,0.000802647,62.29388511
0.029,0.000725712,39.96075578
0.063,0.000892055,70.62344811
0.02,0.000738015,27.0997202
0.081,0.000856108,94.61423091
0.052,0.000786537,66.11259229
0.022,0.000779062,28.23908752
0.038,0.00075619,50.25192081
0.02,0.000732665,27.29760532
0.023,0.000750379,30.6511776
0.033,0.000730432,45.17874354
0.022,0.000741762,29.65910899
0.048,0.000760307,63.13239257
0.019,0.000822735,23.09370575
0.034,0.000774825,43.88087633
0.02,0.000763343,26.20054157
0.063,0.000718169,87.72308468
0.018,0.001000739,17.98670782
0.024,0.000768873,31.21451787
0.054,0.000754036,71.61461787
0.019,0.000772581,24.59289058
0.018,0.000741542,24.27374309
0.02,0.000760167,26.3100082
0.04,0.000750729,53.28154367
0.05,0.000752102,66.48034442
0.067,0.000755509,88.68193496
0.065,0.000759787,85.55029238
0.029,0.000773122,37.51025065
0.037,0.000762722,48.51046646
0.056,0.000757703,73.90758648
0.067,0.000780285,85.86606176
0.026,0.000811293,32.04760795
0.022,0.000769625,28.58535001
0.02,0.000769365,25.99546379
0.029,0.00078327,37.02427005
0.14,0.000808488,173.1627433
0.032,0.000754667,42.40280813
0.019,0.000820621,23.1531974
0.086,0.000754046,114.0513974
0.091,0.000785304,115.8786916
0.026,0.000899128,28.91690616
0.031,0.000714662,43.37714892
0.028,0.000726264,38.55347367
0.072,0.000696087,103.4353464
0.023,0.000781317,29.43747544
0.019,0.000748896,25.37067897
0.037,0.000832753,44.43094171
0.021,0.000801836,26.18989419
0.02,0.000957608,20.88537272
0.018,0.000745389,24.14846476
0.022,0.000727566,30.2378066
0.02,0.000751451,26.61517517
0.024,0.00076705,31.28870347
0.028,0.000743556,37.65688126
0.039,0.000725632,53.74625154
0.022,0.000742615,29.62504124
0.04,0.00076722,52.13628425
0.094,0.00083095,113.1235333
0.029,0.000788,36.80203046
0.058,0.000770516,75.27423181
0.058,0.000735501,78.85781257
0.019,0.000758284,25.05657511
0.022,0.000756781,29.07049728
0.02,0.000732315,27.31065184
0.024,0.000748645,32.05791797
0.062,0.000766439,80.8935871
0.061,0.000792087,77.0117424
0.024,0.000733337,32.72710909
0.04,0.000755468,52.94731213
0.057,0.00095322,59.79731856
0.047,0.000731474,64.25382174
0.064,0.000761871,84.00372241
0.021,0.000757713,27.71497915
0.031,0.00080404,38.55529576
0.027,0.0007564,35.69539926
0.184,0.000768202,239.5203345
0.023,0.000782339,29.39902012
0.082,0.000814299,100.7001114
0.065,0.000741663,87.64088272
0.023,0.000736724,31.21928972
0.023,0.000790284,29.10346154
0.092,0.000664687,138.4110115
0.03,0.000765647,39.18254757
0.035,0.000717948,48.75004875
0.026,0.000764776,33.99688275
0.024,0.000813798,29.49134798
0.058,0.000782219,74.14803271
0.023,0.000755879,30.42815054
0.063,0.000755318,83.40857758
0.038,0.000742515,51.17741729
0.027,0.000784944,34.39735828
0.031,0.000754887,41.06574891
0.031,0.000764255,40.56237774
0.018,0.000764164,23.55515308
0.021,0.000773964,27.13304495
0.039,0.000753745,51.74163676
0.022,0.000760868,28.9143452
0.021,0.000750098,27.99634181
0.034,0.000742985,45.76135454
0.018,0.000850537,21.16310049
0.075,0.000780425,96.10148317
0.023,0.000731644,31.4360536
0.088,0.000808749,108.8100263
0.063,0.000722586,87.18685388
0.022,0.000935206,23.52422889
0.051,0.000747153,68.25911159
0.018,0.000757863,23.75099457
0.021,0.000743636,28.23962261
0.023,0.000765688,30.0383446
0.023,0.000757743,30.35329921
0.037,0.000740911,49.93852163
0.063,0.000759716,82.92572488
0.065,0.000726894,89.42156628
0.025,0.000732606,34.12475464
0.023,0.000756741,30.39348998
0.017,0.000730181,23.2818986
0.028,0.000753905,37.13995795
0.046,0.000775066,59.34978441
0.07,0.000901944,77.61013988
0.02,0.00076147,26.26498746
0.081,0.00074045,109.3929367
0.041,0.000762292,53.78516369
0.062,0.000754136,82.21328779
0.02,0.000737284,27.12658894
0.066,0.000772029,85.4890166
0.017,0.000749387,22.68520804
0.03,0.000762983,39.31935574
0.026,0.000747663,34.77502565
0.041,0.000737444,55.59744198
0.02,0.000781207,25.6014091
0.049,0.000712268,68.79433022
0.061,0.000785225,77.68474004
0.072,0.000759255,94.82980026
0.019,0.000737274,25.77060903
0.024,0.00076665,31.30502837
0.022,0.000726414,30.28575991
0.078,0.000759937,102.6400873
0.022,0.000733117,30.00885261
0.108,0.0007619,141.7508859
0.017,0.00072429,23.47126151
0.029,0.00071888,40.34052971
0.02,0.000627067,31.89451845
0.056,0.000757362,73.94086315
0.066,0.000736613,89.59928755
0.021,0.000758714,27.67841374
0.042,0.000816553,51.43573044
0.028,0.000747092,37.47865055
0.049,0.000689374,71.0789789
0.046,0.000721284,63.77515653
0.016,0.000720753,22.19900576
0.064,0.000736353,86.91483568
0.055,0.000743617,73.96280612
0.051,0.000768924,66.32645099
0.106,0.000883368,119.9952908
0.027,0.000775005,34.83848491
0.025,0.00076672,32.60642738
0.032,0.000732586,43.68087842
0.018,0.000715603,25.15361171
0.056,0.000750279,74.638901
0.031,0.000739949,41.89477923
0.022,0.000737956,29.81207552
0.022,0.000748996,29.37265353
0.029,0.000813658,35.64151032
0.065,0.000728888,89.17693802
0.055,0.000737825,74.54342154
0.021,0.000613061,34.25434011
0.026,0.00078775,33.00539511
0.035,0.000761179,45.98130006
0.042,0.000784944,53.50700177
0.017,0.000752703,22.58526936
0.02,0.000742825,26.92424191
0.03,0.00072996,41.09814236
0.09,0.000757873,118.7534059
0.061,0.000758705,80.40015553
0.021,0.000772541,27.1830233
0.019,0.000765868,24.80845263
0.051,0.000762882,66.85175427
0.026,0.000766819,33.90630644
0.067,0.000812124,82.49971679
0.046,0.000775025,59.3529241
0.022,0.000750399,29.3177363
0.026,0.000812446,32.00212691
0.022,0.000850477,25.86783652
0.025,0.000783862,31.89336899
0.07,0.000869062,80.54661232
0.021,0.000760999,27.59530564
0.022,0.000743066,29.60706048
0.017,0.000767701,22.14403785
0.021,0.000777509,27.00933365
0.021,0.000759976,27.63245155
0.058,0.00077761,74.58751816
0.022,0.000782229,28.12475631
0.035,0.000933814,37.48069744
0.024,0.00074563,32.1875461
0.078,0.000742284,105.0810741
0.02,0.000765407,26.12988907
0.019,0.000859153,22.11480377
0.036,0.000804571,44.74434202
0.023,0.000725993,31.68074623
0.018,0.000751772,23.94342966
0.028,0.000753445,37.16263297
0.034,0.00076711,44.3221963
0.036,0.000738346,48.75762854
0.031,0.000757873,40.90395093
0.034,0.000716294,47.46654307
0.069,0.000735892,93.76375881
0.028,0.000924075,30.30057084
0.02,0.000778542,25.68904439
0.068,0.000740881,91.78262096
0.04,0.000769895,51.95513674
0.023,0.000743656,30.92827867
0.02,0.000737344,27.12438156
0.025,0.000828715,30.16718655
0.034,0.000795774,42.7256985
0.056,0.000699163,80.09577166
0.034,0.000748675,45.41356396
0.054,0.000727085,74.26917073
0.027,0.000687761,39.25782358
0.018,0.000720562,24.98050133
0.065,0.000769414,84.47987689
0.035,0.000776829,45.05496062
0.035,0.000715313,48.92962941
0.074,0.000732315,101.0494118
0.059,0.000741793,79.5370137
0.032,0.000769705,41.5743694
0.021,0.000806093,26.05158462
0.028,0.000752824,37.19328821
0.03,0.000734078,40.86759173
0.02,0.000712778,28.05922742
0.028,0.000809981,34.56871211
0.065,0.00073458,88.48593754
0.022,0.000993365,22.14694498
0.024,0.000746311,32.15817535
0.024,0.000744117,32.25299247
0.022,0.000742524,29.62867194
0.029,0.000733648,39.52849323
0.029,0.000821483,35.30200868
0.025,0.000792247,31.55581529
0.128,0.000770627,166.0985146
0.041,0.000735651,55.73294946
0.082,0.000742324,110.4638945
0.051,0.000760738,67.04016363
0.024,0.000755659,31.76035752
0.042,0.000814689,51.55341486
0.019,0.000722957,26.28095447
0.026,0.000746742,34.81791569
0.028,0.000747033,37.48161058
0.021,0.000749076,28.03453855
0.038,0.000733246,51.82435363
0.02,0.000774775,25.81394598
0.02,0.000722256,27.6910126
0.021,0.000741573,28.31818311
0.05,0.000792438,63.0964189
0.079,0.000770306,102.5566463
0.059,0.000702428,83.9943738
0.043,0.000757141,56.79259213
0.024,0.000741021,32.3877461
0.039,0.000736813,52.93066219
0.02,0.000739619,27.04094946
0.023,0.000749738,30.6773833
0.023,0.000723378,31.79527163
0.034,0.000789763,43.05088995
0.03,0.000757733,39.59178233
0.033,0.000738256,44.69994148
0.053,0.000757743,69.94455904
0.038,0.000929345,40.88901323
0.105,0.000748255,140.326493
0.03,0.000823186,36.44376848
0.066,0.00076175,86.64259928
0.06,0.000747824,80.23278204
0.045,0.000758233,59.34851161
0.02,0.000732185,27.31550086
0.035,0.00074032,47.27685325
0.018,0.000733197,24.55001862
0.036,0.000720653,49.95469387
0.021,0.000748645,28.05067823
0.025,0.000727967,34.34221606
0.072,0.000770787,93.41102017
0.072,0.000869472,82.80887711
0.099,0.000765858,129.2667831
0.016,0.000926029,17.2780766
0.023,0.000718049,32.03124021
0.076,0.000738076,102.9704258
0.023,0.00074029,31.06890543
0.019,0.000722797,26.28677208
0.051,0.00061801,82.52293652
0.022,0.000798028,27.56795501
0.056,0.000716144,78.19656382
0.021,0.00074609,28.14673833
0.022,0.000736163,29.88468586
0.036,0.000803919,44.78063088
0.018,0.000771238,23.33909896
0.038,0.000758133,50.12313143
0.059,0.000756451,77.9957988
0.02,0.000723518,27.64271241
0.05,0.000754196,66.29576397
0.019,0.000784953,24.20527089
0.109,0.000763614,142.7422755
0.02,0.000716084,27.92968423
0.035,0.000819348,42.71689197
0.02,0.000759967,26.31693218
0.021,0.000776789,27.03436841
0.024,0.000715043,33.56441501
0.063,0.000778532,80.92152924
0.085,0.00076192,111.5602688
0.022,0.000827915,26.57277619
0.017,0.000728898,23.3228792
0.036,0.000735071,48.97486093
0.075,0.000721274,103.9826751
0.025,0.000704633,35.47946236
0.054,0.000702649,76.85202711
0.054,0.00078815,68.51487661
0.024,0.000743166,32.29426535
0.02,0.000794192,25.18282733
0.061,0.000751041,81.22059914
0.033,0.00075113,43.9338064
0.021,0.000746642,28.12592916
0.026,0.000747955,34.76144955
0.073,0.000746732,97.7593032
0.027,0.000738687,36.55134042
0.03,0.000780255,38.44896861
0.078,0.000750248,103.965622
0.041,0.000773603,52.99876035
0.064,0.000765056,83.65400703
0.031,0.000758745,40.8569414
0.053,0.000751311,70.54335688
0.043,0.000765407,56.17926149
0.05,0.000755529,66.17879658
0.037,0.000742814,49.81058515
0.039,0.000747393,52.18138249
0.104,0.000767651,135.4782316
0.028,0.000794171,35.25689052
0.031,0.000803018,38.60436503
0.03,0.000795193,37.72669025
0.037,0.00074055,49.96286544
0.063,0.000785845,80.16848106
0.037,0.000776357,47.65848701
0.023,0.000757732,30.35373984
0.061,0.000906242,67.31093902
0.034,0.000817245,41.60319121
0.026,0.000756199,34.38248398
0.016,0.000751771,21.28307689
0.033,0.000725903,45.46061939
0.036,0.000737995,48.7808183
0.037,0.000762662,48.51428287
0.059,0.000755328,78.11176072
0.033,0.000759897,43.42693812
0.036,0.000802066,44.88408685
0.058,0.00078814,73.59098637
0.026,0.00072957,35.63743027
0.019,0.000752212,25.2588366
0.025,0.000735681,33.98211997
0.017,0.000698311,24.34445398
0.11,0.000709602,155.016474
0.023,0.000740851,31.0453789
0.02,0.000729219,27.42660298
0.017,0.00068751,24.72691306
0.022,0.000797938,27.57106442
0.027,0.000804741,33.55116739
0.088,0.000785114,112.0856334
0.023,0.000728658,31.5648768
0.034,0.00077234,44.02206282
0.025,0.000843944,29.62281858
0.024,0.000746622,32.14478009
0.024,0.000781899,30.69450146
0.061,0.000744027,81.986272
0.049,0.000788841,62.11644679
0.03,0.000747162,40.15193492
0.016,0.000971193,16.47458332
0.024,0.000710674,33.77075846
0.024,0.00079402,30.22593889
0.024,0.000786206,30.5263506
0.038,0.00079893,47.56361634
0.023,0.000803829,28.61305079
0.025,0.000753294,33.18757351
0.045,0.000738617,60.92467409
0.043,0.000712498,60.3510466
0.018,0.000707699,25.43454209
0.056,0.000737805,75.9008139
0.019,0.000765428,24.82271357
0.024,0.000771348,31.11436083
0.019,0.000744177,25.53156037
0.033,0.00068174,48.4055505
0.032,0.000760939,42.05330519
0.02,0.000739529,27.04424032
0.021,0.000763703,27.49760051
0.026,0.000800954,32.46128991
0.053,0.000770115,68.82089039
0.018,0.000750549,23.98244485
0.062,0.000741513,83.61282944
0.065,0.000883619,73.56111627
0.062,0.000845778,73.30528815
0.017,0.000742614,22.89210815
0.053,0.000746922,70.9578778
0.02,0.000790123,25.31251463
0.019,0.000839285,22.63831714
0.055,0.000700595,78.50469958
0.034,0.000762792,44.57309463
0.057,0.000753615,75.63543719
0.033,0.000752613,43.84723623
0.03,0.000787258,38.10694842
0.027,0.000725703,37.205303
0.07,0.000870204,80.44090811
0.039,0.000749867,52.00922297
0.032,0.000753444,42.47163691
0.019,0.000742034,25.60529571
0.026,0.000759415,34.2368797
0.069,0.000772932,89.27046622
0.021,0.000763093,27.51958149
0.024,0.000707349,33.92950298
0.067,0.000749267,89.42072719
0.032,0.000773162,41.38848003
0.019,0.000836871,22.7036186
0.02,0.000769995,25.97419464
0.02,0.000742825,26.92424191
0.052,0.000758194,68.58402994
0.023,0.00079869,28.79715534
0.069,0.000790194,87.32032893
0.025,0.000790684,31.61819387
0.019,0.000760327,24.98924805
0.028,0.000798469,35.06710968
0.018,0.000745389,24.14846476
0.019,0.00072437,26.22968925
0.09,0.000739418,121.7173507
0.047,0.000741833,63.35657756
0.03,0.000749477,40.0279128
0.041,0.000984979,41.62525292
0.016,0.000766299,20.87957834
0.037,0.000761018,48.61908654
0.02,0.000747212,26.76616543
0.05,0.000780125,64.0922929
0.03,0.000764024,39.26578223
0.022,0.000769886,28.57565925
0.031,0.000769986,40.26047227
0.032,0.000746712,42.85454097
0.017,0.000768402,22.12383622
0.102,0.000762692,133.7368164
0.019,0.000700606,27.11937951
0.023,0.000738567,31.14138595
0.046,0.000646414,71.16182508
0.023,0.000755809,30.43096867
0.038,0.000713079,53.29002817
0.016,0.000744188,21.49994356
0.021,0.000730692,28.73987946
0.033,0.000741943,44.47781029
0.019,0.000728328,26.08714755
0.021,0.000773061,27.16473862
0.027,0.000763503,35.36331881
0.018,0.000753785,23.87948818
0.047,0.000755508,62.20979791
0.02,0.000871676,22.94430499
0.044,0.000763534,57.62677235
0.021,0.000776268,27.05251279
0.029,0.000800323,36.23536997
0.019,0.000769375,24.69536962
0.048,0.000950535,50.49787751
0.018,0.000702539,25.62135341
0.022,0.000742854,29.61550991
0.041,0.000712367,57.55460318
0.022,0.000734098,29.96875077
0.03,0.000737815,40.6605992
0.023,0.000792417,29.02512187
0.041,0.000701607,58.43727329
0.028,0.000768653,36.42736059
0.026,0.000753334,34.51324379
0.025,0.000753114,33.19550559
0.057,0.000752954,75.7018357
0.02,0.000756551,26.43575912
0.096,0.000773071,124.1800559
0.03,0.000821783,36.50598759
0.017,0.000789562,21.53092474
0.036,0.000786977,45.74466598
0.033,0.000744297,44.33713961
0.02,0.00075127,26.62158745
0.036,0.000766189,46.98579593
0.043,0.000746742,57.58347595
0.035,0.000759836,46.0625714
0.031,0.000777169,39.88836405
0.049,0.000821893,59.61846615
0.038,0.000801305,47.42264182
0.029,0.000770327,37.64635019
0.024,0.000762231,31.48651787
0.023,0.000751911,30.58872659
0.017,0.000743786,22.85603655
0.099,0.000821703,120.4814878
0.019,0.000742564,25.58702011
0.028,0.000733106,38.19365822
0.02,0.000755709,26.46521346
0.019,0.000774995,24.5162872
0.068,0.000831261,81.80342877
0.024,0.00074016,32.42542153
0.026,0.000752593,34.54722539
0.017,0.000738707,23.01318385
0.021,0.000774464,27.11552764
0.044,0.0007986,55.09641873
0.057,0.000749598,76.04075785
0.032,0.000759566,42.12932122
0.017,0.000770517,22.06310828
0.019,0.000760869,24.97144712
0.021,0.000740601,28.35534924
0.03,0.00072991,41.10095765
0.093,0.000782189,118.8970952
0.033,0.000782108,42.19366123
0.017,0.000779754,21.80174773
0.091,0.000781106,116.5014736
0.041,0.000753965,54.37918206
0.044,0.000782139,56.25598519
0.023,0.00085717,26.83248364
0.04,0.000787729,50.77888462
0.032,0.000726444,44.0501952
0.025,0.000739448,33.80900347
0.018,0.000744437,24.17934627
0.02,0.000735401,27.19604678
0.019,0.000736252,25.80638151
0.034,0.000783641,43.3872143
0.042,0.000863201,48.65610675
0.075,0.0007989,93.87908374
0.043,0.000751772,57.19819307
0.018,0.000823796,21.85006968
0.027,0.000895742,30.14260803
0.048,0.000780115,61.5293899
0.053,0.000752833,70.40073961
0.022,0.000832402,26.42953765
0.019,0.000857029,22.16961153
0.035,0.000758093,46.16847801
0.055,0.000735701,74.75863156
0.017,0.000752213,22.59998165
0.058,0.000739298,78.45280252
0.071,0.000769305,92.29109391
0.052,0.000774464,67.1432113
0.018,0.000736533,24.43882352
0.022,0.000803879,27.36730279
0.042,0.000773563,54.29422038
0.041,0.000744738,55.05291794
0.065,0.000774113,83.96706941
0.02,0.000790584,25.29775457
0.032,0.000765277,41.81492453
0.019,0.000727726,26.10872774
0.032,0.000898938,35.59756068
0.021,0.00076733,27.3676254
0.039,0.000754196,51.71069589
0.057,0.000775736,73.47860612
0.037,0.000853372,43.35741037
0.028,0.000754326,37.11922962
0.036,0.000734199,49.03302783
0.029,0.000765377,37.88982423
0.02,0.000733938,27.2502582
0.02,0.000722006,27.70060083
0.031,0.000734018,42.23329673
0.023,0.000741342,31.02481716
0.066,0.000783261,84.26310004
