Size (Kb),Time (s),Throughput (Kb/s)
0.002,0.000742564,2.693370538
0.005,0.000739959,6.757131138
0.435,0.000784533,554.4699841
0.008,0.000745629,10.72919642
0.037,0.000722837,51.18719711
0.749,0.000780344,959.8330992
0.013,0.000761088,17.08081063
0.014,0.000751801,18.62194916
3.397,0.000958158,3545.344296
0.102,0.000854524,119.3646989
0.062,0.000707377,87.64774653
0.007,0.000730281,9.585351392
0.004,0.000773061,5.174235927
0.337,0.001087812,309.796178
0.005,0.000737334,6.781187359
0.011,0.000726283,15.14561128
0.003,0.000844886,3.550774897
0.055,0.000733918,74.94025218
0.185,0.000734108,252.0065168
0.014,0.000877788,15.94918135
0.01,0.000688622,14.52175504
0.182,0.000729199,249.5889325
0.057,0.000726634,78.44389335
0.006,0.000725943,8.265111724
0.02,0.000743135,26.91301042
0.004,0.000725321,5.514799654
0.003,0.000725662,4.134156122
0.075,0.000717627,104.5111179
0.02,0.000728888,27.43905785
0.016,0.00072493,22.07109652
0.004,0.000711806,5.619508686
0.058,0.000716685,80.9281623
0.006,0.000757131,7.924652405
0.021,0.000722135,29.0804351
0.252,0.000723237,348.4335011
0.015,0.000796545,18.8313278
0.048,0.000925797,51.84721921
0.004,0.000793259,5.042489275
1.991,0.000935275,2128.785651
0.008,0.000744287,10.74854189
0.007,0.00072457,9.660902328
0.125,0.00077793,160.6828378
0.04,0.000750849,53.27302827
0.829,0.000813026,1019.647588
0.007,0.000760808,9.200744472
0.008,0.000710794,11.25501904
1.484,0.000858952,1727.686762
0.007,0.000729389,9.597073715
0.046,0.000746712,61.60340265
0.002,0.0007351,2.72071827
0.012,0.00070845,16.93838662
0.065,0.000728857,89.18073093
0.019,0.000731052,25.98994326
0.005,0.000718098,6.962837941
1.312,0.000803297,1633.268891
0.174,0.000702609,247.6484076
0.081,0.000744868,108.7440996
0.751,0.000798709,940.2673564
0.011,0.000726814,15.13454611
0.011,0.000720272,15.27200835
0.258,0.000766158,336.7451622
0.019,0.000743726,25.54704286
0.124,0.00076205,162.7189817
0.019,0.000732485,25.93909773
0.463,0.000753935,614.1112961
0.373,0.000755608,493.642206
1.348,0.000803247,1678.188652
0.04,0.00070865,56.44535384
0.006,0.000711515,8.432710484
0.138,0.000724109,190.5790427
0.136,0.000754065,180.3558049
0.013,0.000788731,16.482172
0.125,0.000730902,171.0215597
0.04,0.000690496,57.92937251
0.006,0.000722195,8.308005456
0.013,0.000709382,18.32581035
1.042,0.00083619,1246.128272
0.01,0.000754696,13.25036836
0.261,0.000774634,336.933313
0.024,0.000728888,32.92686942
0.035,0.000818236,42.77494513
0.012,0.000723107,16.5950544
0.134,0.000756961,177.0236512
0.007,0.000729138,9.600377432
0.024,0.000723297,33.18139022
0.005,0.000744847,6.712787995
0.004,0.000835048,4.7901438
0.005,0.000749777,6.668649478
0.113,0.000738356,153.0427057
0.007,0.000806554,8.678898127
0.006,0.000729068,8.229685023
0.073,0.000758944,96.18627988
0.137,0.000738286,185.5649437
0.75,0.000811112,924.6565209
0.799,0.000806934,990.1677213
0.009,0.000746612,12.05445399
0.027,0.00072499,37.24189299
0.007,0.000695896,10.05897433
0.373,0.000869863,428.8031564
0.044,0.000749076,58.73903316
1.148,0.000775605,1480.134862
0.009,0.000688212,13.0773657
0.052,0.000693872,74.941776
0.005,0.000728146,6.866754744
0.05,0.000732985,68.21421994
0.166,0.000721594,230.0462587
0.021,0.000727235,28.87649797
0.005,0.000717126,6.972275444
0.005,0.000691347,7.232258186
0.053,0.000693101,76.4679318
0.252,0.000755929,333.3646414
0.011,0.000716264,15.35746596
0.004,0.000733176,5.455715954
0.211,0.000750308,281.2178465
0.031,0.000744848,41.6192297
0.002,0.000760117,2.631173885
0.008,0.000752111,10.63672782
1.199,0.00079909,1500.45677
0.03,0.00074624,40.20154374
0.021,0.000668063,31.43416115
0.007,0.000760757,9.201361276
0.004,0.000717306,5.576420663
0.009,0.000725712,12.40161386
0.012,0.000728276,16.47726961
0.142,0.000755197,188.030408
0.011,0.000709712,15.49924476
0.046,0.000743665,61.85580873
0.017,0.00074077,22.94909351
0.006,0.000727635,8.245892515
0.04,0.000733777,54.5124745
0.034,0.00071377,47.63439203
0.037,0.00074039,49.97366253
0.083,0.000771999,107.5130926
0.442,0.000781206,565.7918654
0.178,0.00072982,243.8957551
0.234,0.000743656,314.6616177
1.563,0.000992252,1575.204686
0.005,0.000739388,6.762349402
0.007,0.000739558,9.465112946
0.49,0.000793619,617.424734
0.007,0.00073519,9.521348223
0.784,0.000769624,1018.679251
0.136,0.000768062,177.0690387
0.046,0.00073511,62.57566895
0.051,0.000732275,69.64596634
0.536,0.000729149,735.1035248
0.012,0.00071443,16.79660709
0.004,0.000705795,5.667368003
0.008,0.000726724,11.00830577
0.005,0.000752302,6.646267058
0.022,0.000717467,30.66343121
0.005,0.000694543,7.198978321
0.009,0.000728307,12.3574262
0.014,0.000690175,20.2847104
0.035,0.000691197,50.63679385
0.011,0.0007033,15.64055168
0.009,0.000712086,12.63892283
0.184,0.000725181,253.7297585
0.087,0.000759305,114.5784632
0.087,0.000736161,118.1806697
0.01,0.000748484,13.36033903
0.003,0.000778691,3.852619332
0.008,0.000741261,10.79241994
0.275,0.000762702,360.5602188
0.024,0.000707588,33.9180427
0.024,0.000723287,33.18184898
0.01,0.000722365,13.84341711
0.004,0.000714842,5.595642114
0.066,0.000722977,91.28921114
0.846,0.000739447,1144.098225
0.105,0.000728617,144.1086332
0.165,0.000731743,225.4890037
0.343,0.000756479,453.41642
0.009,0.000663926,13.5557276
0.011,0.000735049,14.96498873
0.008,0.000719761,11.11480061
0.005,0.000774664,6.454411203
0.02,0.000717647,27.86885474
0.018,0.000728316,24.71454698
0.005,0.000595457,8.396911952
0.042,0.000735781,57.08220245
0.015,0.00085254,17.59448237
0.177,0.000753595,234.8741698
0.134,0.00076186,175.8853333
0.097,0.000728537,133.1435466
0.015,0.001069137,14.03000738
0.009,0.000718409,12.5276827
0.009,0.00074079,12.14919208
0.008,0.000716856,11.15984242
0.007,0.000695675,10.06216984
0.028,0.000716144,39.09828191
2.438,0.001007961,2418.744376
0.019,0.000698691,27.19370938
0.021,0.000735701,28.54420478
0.035,0.000775235,45.14760041
0.024,0.000730321,32.86226194
0.007,0.000745649,9.387795062
0.026,0.000747804,34.76846874
0.051,0.000729098,69.94944438
0.012,0.00072488,16.55446419
0.538,0.000832853,645.9723385
0.05,0.000765296,65.33419749
0.009,0.000733176,12.2753609
0.01,0.000748204,13.36533886
0.599,0.000770436,777.4818415
2.447,0.000877217,2789.503623
0.039,0.000725501,53.75595623
0.008,0.00076693,10.43119972
0.74,0.000823115,899.0238302
0.022,0.000729289,30.16636752
0.009,0.000746551,12.05543895
0.093,0.000744448,124.9247765
0.033,0.000733717,44.97646913
0.053,0.000747884,70.86660498
1.089,0.000812926,1339.605327
0.018,0.000700735,25.68731403
0.018,0.000765337,23.51905108
0.004,0.000732785,5.458627019
0.019,0.000781868,24.30077711
0.012,0.000716314,16.7524298
0.029,0.000709241,40.88878111
0.037,0.000728878,50.76295347
0.017,0.00075628,22.47844714
0.007,0.000739628,9.464217147
0.012,0.000738646,16.2459419
0.014,0.000706015,19.82960702
0.009,0.000736973,12.21211632
0.015,0.000727666,20.61385306
0.018,0.000738235,24.38247983
0.075,0.000714541,104.9624864
0.014,0.000749477,18.67969264
0.011,0.000691989,15.89620644
0.231,0.000719871,320.8908263
0.267,0.000739157,361.2223114
0.004,0.000736172,5.43351282
0.176,0.000715042,246.1393876
0.02,0.000731563,27.33872544
0.996,0.000770075,1293.380515
0.014,0.000749567,18.67744978
0.136,0.000792888,171.524856
0.108,0.000782439,138.0299295
0.004,0.000822053,4.865866313
0.003,0.000738286,4.06346592
0.035,0.000756771,46.24912953
0.029,0.000732605,39.58476942
0.004,0.000747814,5.348923663
0.023,0.00074075,31.04961188
0.012,0.000734268,16.34280671
0.06,0.000758955,79.05607052
0.004,0.000779694,5.130217752
0.429,0.000755227,568.041132
0.013,0.000756029,17.1951076
0.005,0.000714661,6.996324131
0.1,0.000737785,135.5408418
1.251,0.000829847,1507.506805
0.005,0.000637115,7.847876757
0.01,0.000694744,14.39379109
0.003,0.000779322,3.84949995
0.102,0.000736292,138.5319955
0.043,0.000719901,59.73043516
2.149,0.000914536,2349.825485
0.03,0.000757722,39.59235709
0.01,0.000763814,13.0921926
0.077,0.000729329,105.5764957
0.17,0.000763122,222.7690985
4.36,0.000996029,4377.382586
0.973,0.00078312,1242.466033
0.008,0.00071905,11.12579097
0.005,0.000809109,6.179637107
3.58,0.001007691,3552.676366
0.005,0.00081528,6.13286233
0.031,0.000723838,42.82726245
0.027,0.000810181,33.32588644
0.33,0.000782067,421.9587324
0.019,0.000726774,26.14292751
0.276,0.000746762,369.5956677
0.027,0.000754185,35.80023469
0.007,0.000804469,8.70139185
0.013,0.000749297,17.34959569
0.002,0.000735991,2.717424534
0.019,0.000823124,23.0827919
0.069,0.000807536,85.44510709
0.092,0.000734088,125.325574
0.002,0.000735931,2.717646084
0.013,0.000784222,16.57693867
0.149,0.000743706,200.347987
0.042,0.000733988,57.22164395
0.315,0.000914246,344.5462162
0.006,0.000745149,8.052080859
0.048,0.000736773,65.14896719
0.031,0.00071902,43.11423883
0.062,0.000734859,84.36992675
0.004,0.00074575,5.363727791
0.005,0.000733326,6.818250001
0.007,0.000739468,9.466264936
0.362,0.000755578,479.1034149
0.02,0.00076199,26.24706361
2.113,0.000838394,2520.294754
0.02,0.000728717,27.44549667
0.126,0.000818336,153.970985
0.219,0.000745278,293.8500801
0.196,0.000742514,263.9680868
0.004,0.000754867,5.298946702
0.01,0.000726594,13.76284417
0.007,0.000771598,9.072081576
0.871,0.0007942,1096.701083
0.01,0.000763743,13.09340969
0.04,0.000734779,54.43813718
0.004,0.000742423,5.387764118
0.035,0.000748455,46.76299844
0.012,0.000764324,15.7001481
0.077,0.000727565,105.8324686
0.741,0.000822694,900.6994095
0.084,0.000742353,113.1537153
0.01,0.000722667,13.83763199
0.006,0.0006818,8.800234673
0.016,0.000749898,21.33623506
0.003,0.000761239,3.940943646
0.019,0.00074026,25.66665766
0.008,0.000743585,10.75868932
0.014,0.000716715,19.53356634
0.012,0.000754146,15.91203825
0.018,0.000758975,23.71619619
0.01,0.000737494,13.55943235
0.002,0.000723778,2.763278243
0.004,0.00075149,5.322758786
0.02,0.000784944,25.47952465
0.273,0.000856317,318.8071707
0.025,0.000705144,35.45375129
0.121,0.000760217,159.1650805
0.004,0.000787849,5.077115031
0.113,0.000749256,150.8162764
0.024,0.000774934,30.97037941
3.826,0.00103378,3700.980866
0.014,0.000730841,19.15601341
0.068,0.000778711,87.32379535
0.076,0.000780946,97.31786833
0.418,0.00095879,435.9661657
0.012,0.000739308,16.23139476
0.108,0.000784913,137.5948672
0.165,0.000740139,222.9310981
0.021,0.000768573,27.32336421
0.006,0.000746461,8.037928304
0.01,0.000742934,13.46014585
0.002,0.000769394,2.599448397
0.004,0.00073525,5.44032642
0.089,0.000719771,123.6504388
0.043,0.000678493,63.37574595
0.054,0.000754035,71.61471284
0.055,0.000716545,76.75721692
0.007,0.000739518,9.465624907
0.008,0.00069277,11.54784416
0.943,0.000812304,1160.895428
0.352,0.000773912,454.8320739
0.167,0.001074015,155.4913106
0.053,0.000749586,70.70569621
0.081,0.000776998,104.2473726
0.008,0.000713369,11.21439255
0.004,0.000727696,5.496800862
0.014,0.00074574,18.77329901
0.013,0.000663545,19.59173831
0.912,0.000829547,1099.395212
0.034,0.000818346,41.54721841
1.236,0.000846469,1460.183421
0.119,0.000752052,158.2337392
0.028,0.000722596,38.74917658
0.03,0.000746191,40.20418365
0.012,0.000722606,16.60656014
0.026,0.00073552,35.34914074
0.533,0.000763623,697.9884053
2.453,0.000892455,2748.597969
0.048,0.00073004,65.74982193
0.021,0.000725382,28.95026345
0.017,0.000739798,22.97924569
0.018,0.00072452,24.84403467
0.011,0.000738116,14.9028066
0.333,0.000734628,453.2906451
0.669,0.00085247,784.77835
0.006,0.000744307,8.061189805
0.248,0.000731764,338.9070793
0.026,0.000754696,34.45095774
0.617,0.000785765,785.2220448
0.021,0.000721714,29.09739869
0.059,0.000742002,79.51461047
0.121,0.000765546,158.0571252
0.07,0.00072956,95.94824278
0.013,0.00071913,18.07739908
0.006,0.000741823,8.088182761
0.051,0.000758514,67.23672866
0.012,0.000713569,16.81687405
0.004,0.000731403,5.468941199
0.047,0.000772991,60.80277778
0.547,0.000768513,711.7641471
0.847,0.000818917,1034.292853
0.053,0.000733567,72.24970589
0.02,0.000731923,27.32527875
0.005,0.000790033,6.328849554
0.004,0.000727235,5.500285327
0.02,0.000728026,27.47154635
0.018,0.000696006,25.86184602
0.014,0.000757482,18.48228737
0.009,0.000682922,13.17866462
0.012,0.000757542,15.84070586
0.011,0.000729108,15.08692814
0.009,0.000697909,12.89566405
0.007,0.000727465,9.622456063
0.077,0.000704813,109.2488362
2.326,0.000891633,2608.696627
2.243,0.00090599,2475.744765
0.002,0.000718038,2.785367905
0.265,0.000754836,351.0696363
2.916,0.000899559,3241.588378
0.011,0.000768262,14.31803213
0.19,0.000735671,258.2676223
0.007,0.000754346,9.279561368
0.006,0.000761249,7.881783753
0.005,0.000739618,6.760246506
0.008,0.000715302,11.18408728
0.037,0.000768462,48.14811923
0.005,0.000745439,6.707456948
0.07,0.000714841,97.92387398
0.006,0.000711184,8.436635245
0.014,0.00074074,18.9000189
0.028,0.000756559,37.00967142
0.142,0.000744648,190.6941266
0.002,0.000723448,2.764538709
0.013,0.000683943,19.00743191
0.099,0.000737364,134.262047
0.011,0.000735791,14.94989746
0.015,0.000750138,19.99632068
0.004,0.000716034,5.586326906
0.007,0.000731753,9.566069425
0.191,0.000768061,248.6781649
0.071,0.000696317,101.9650533
0.028,0.000754206,37.12513557
0.105,0.000789231,133.0408968
0.073,0.000804069,90.78822837
0.015,0.00071386,21.01252346
0.005,0.000721734,6.927760089
0.015,0.0007459,20.10993431
0.011,0.000759636,14.48061967
0.013,0.000911881,14.25624615
0.011,0.000709672,15.50011836
0.011,0.000814759,13.50092481
0.002,0.000710774,2.813833933
0.571,0.000763944,747.4369849
0.014,0.000759486,18.43351951
0.033,0.000732966,45.02255221
0.006,0.00071968,8.337038684
0.114,0.000739258,154.2086795
0.249,0.000770967,322.9710221
0.01,0.000774233,12.91600849
1.156,0.000816502,1415.795675
0.008,0.000731784,10.93218764
0.008,0.000706536,11.32284838
0.009,0.000734118,12.25960949
0.248,0.000818787,302.8870756
1.076,0.000803408,1339.294605
4.065,0.001098371,3700.935294
0.006,0.000738546,8.124070809
0.041,0.000711896,57.59268208
0.016,0.000705143,22.690433
0.013,0.000763402,17.02903582
0.163,0.00073511,221.7355226
0.008,0.000728307,10.98437884
0.005,0.00074076,6.749824505
0.014,0.000754325,18.55963941
0.02,0.000764555,26.15900753
0.01,0.000738416,13.54250179
0.02,0.000722867,27.6676069
0.013,0.000766047,16.97023812
0.002,0.000728768,2.744357601
0.014,0.000735972,19.02246281
4.35,0.00103934,4185.348394
0.009,0.000721414,12.47549951
0.008,0.000702909,11.38127411
0.027,0.000763863,35.34665248
0.01,0.00076755,13.0284672
0.38,0.000747032,508.6796817
1.006,0.000754997,1332.455626
0.603,0.000802045,751.8281393
0.007,0.000727415,9.623117478
0.012,0.000766839,15.64865637
0.007,0.000714831,9.792524387
0.011,0.000753524,14.59807518
0.016,0.000731313,21.87845697
0.019,0.000736472,25.79867259
0.049,0.000701417,69.85858626
0.004,0.00068782,5.815474979
0.27,0.00073546,367.1171784
0.009,0.000739288,12.1738754
0.106,0.000740319,143.1815204
2.6,0.000870204,2987.805158
0.009,0.000718739,12.52193077
0.23,0.000748836,307.1433532
0.009,0.000718679,12.52297618
0.05,0.0007565,66.09385327
0.008,0.000733166,10.91158073
0.687,0.000766218,896.6116693
0.395,0.000769784,513.1309562
0.028,0.000711726,39.34098234
0.01,0.00072434,13.80567137
0.043,0.000744697,57.74160497
0.079,0.000754816,104.6612684
0.03,0.000762351,39.35195205
0.058,0.000720642,80.48379084
0.145,0.000728908,198.927711
0.028,0.000708129,39.54081813
0.02,0.000738216,27.09234154
0.004,0.000729028,5.48675771
0.008,0.000733867,10.90115784
0.057,0.000705935,80.74397784
0.005,0.000770957,6.485446011
0.859,0.000806845,1064.640668
0.005,0.000751821,6.650519206
0.084,0.000748615,112.2072093
0.02,0.000683924,29.24301531
0.057,0.00073515,77.5351969
0.012,0.00077799,15.42436278
0.021,0.000736372,28.51819461
0.028,0.00072994,38.3593172
0.026,0.000778311,33.40566946
0.042,0.00076726,54.74024451
0.051,0.000767501,66.44942482
0.005,0.000758313,6.593583388
0.014,0.000760597,18.40659377
0.008,0.000750649,10.65744442
0.01,0.000720542,13.87844151
0.054,0.00091657,58.9153038
0.018,0.000733747,24.53161648
0.012,0.000763223,15.72279661
0.037,0.000772921,47.87035156
2.861,0.001037798,2756.798529
1.346,0.00083078,1620.164183
1.235,0.000850035,1452.881352
0.144,0.000740631,194.4288046
0.282,0.000795914,354.3096365
0.033,0.000729779,45.21916909
0.005,0.000752112,6.647946051
0.212,0.000753785,281.2473053
0.009,0.00073039,12.32218404
1.495,0.000833714,1793.180875
0.012,0.000736402,16.29544732
0.006,0.000877527,6.837396456
0.068,0.00075136,90.50255537
0.002,0.000731803,2.732975951
0.897,0.000804289,1115.270755
0.027,0.000748645,36.06515772
0.033,0.000684154,48.23475416
0.015,0.000733367,20.45360645
0.026,0.000723828,35.92013572
0.02,0.00074065,27.00330791
0.008,0.000755448,10.58974278
0.011,0.00076168,14.44176032
0.039,0.000728096,53.56436514
0.011,0.000754726,14.57482583
0.499,0.00071966,693.3829864
0.071,0.000731653,97.04053698
0.012,0.000707017,16.97271777
0.118,0.000711836,165.7685197
0.17,0.000775867,219.1097185
0.01,0.000759285,13.1702852
0.621,0.000821582,755.8588187
0.01,0.000855796,11.68502774
0.902,0.000823936,1094.745223
0.098,0.000788269,124.323042
0.022,0.000876616,25.09650748
0.029,0.001090467,26.5941106
0.034,0.000792217,42.91753396
0.025,0.00076191,32.81227442
0.01,0.000716405,13.95858488
0.042,0.000726724,57.79360528
0.061,0.000709271,86.00379827
0.005,0.000727465,6.873182902
0.345,0.000841309,410.0752518
0.012,0.000751259,15.97318634
0.007,0.000761489,9.192516241
0.051,0.000764324,66.72562945
0.004,0.000748725,5.34241544
0.009,0.000742764,12.11690389
0.005,0.000735851,6.794853849
0.207,0.000765607,270.3737035
0.011,0.000731293,15.04185053
0.031,0.000728487,42.55395086
0.097,0.000764494,126.8813097
0.014,0.000706906,19.80461334
0.07,0.000748575,93.51100424
0.005,0.00072976,6.851567639
0.002,0.000713449,2.803283767
0.006,0.000733577,8.17910049
0.034,0.000769334,44.19406916
0.004,0.000832323,4.805826584
0.016,0.000703511,22.74307012
0.02,0.000774734,25.81531209
0.006,0.000733506,8.179892189
0.043,0.000755228,56.93644833
0.005,0.000735401,6.799011696
0.023,0.000746571,30.80751864
0.074,0.000730471,101.3045008
0.007,0.000726082,9.640784374
0.021,0.000794902,26.41835094
0.112,0.000781006,143.4047882
0.005,0.000737815,6.776766534
1.638,0.000865024,1893.58908
0.018,0.00075155,23.9505023
0.331,0.000776597,426.2184891
0.011,0.000742172,14.82136216
0.007,0.000748966,9.346218653
0.035,0.000759596,46.07712521
0.012,0.000714711,16.79000323
0.004,0.000728477,5.490907743
0.052,0.000741862,70.09389887
0.005,0.000723188,6.913831535
0.01,0.000726383,13.76684201
0.01,0.000884641,11.3040205
0.103,0.000720472,142.9618361
0.016,0.000716805,22.32127287
0.23,0.000733006,313.776422
0.004,0.000715143,5.593286937
0.012,0.000722096,16.61828898
0.004,0.000813216,4.918742376
0.02,0.000730561,27.37622184
0.009,0.000806313,11.16191851
0.734,0.000801124,916.2127211
0.015,0.000749236,20.02039411
0.147,0.000714681,205.6861733
0.019,0.000716484,26.51838701
0.038,0.00073555,51.66202162
3.78,0.001029012,3673.426549
0.086,0.000758604,113.3661304
0.031,0.000761489,40.70971478
0.022,0.000626556,35.11258371
0.028,0.000748845,37.39091534
0.008,0.000698151,11.45883913
0.07,0.000699062,100.1341798
0.004,0.000807014,4.956543505
0.015,0.000726023,20.66050249
2.37,0.000981362,2415.010975
0.009,0.000763393,11.78947148
0.004,0.000726133,5.508632716
0.54,0.000761009,709.5842493
0.038,0.000942118,40.33465022
2.731,0.00088463,3087.166386
0.015,0.000741993,20.21582414
6.499,0.001141252,5694.623098
0.021,0.000770507,27.25478159
0.004,0.00072443,5.521582486
4.314,0.00110298,3911.222325
0.005,0.000726403,6.883231484
0.144,0.000710483,202.6790226
0.031,0.000715944,43.29947594
0.05,0.000688161,72.65741592
2.217,0.000890591,2489.35819
0.126,0.00075659,166.5366976
0.023,0.000754606,30.47948201
0.107,0.000785695,136.1851609
2.446,0.000965763,2532.712477
0.067,0.000727425,92.10571537
7.411,0.001328984,5576.440348
0.014,0.000726022,19.28316222
0.04,0.000725842,55.10841202
0.015,0.000716324,20.94024492
0.004,0.000715472,5.590714941
0.023,0.000737905,31.16932396
0.123,0.000757883,162.29418
0.287,0.000769504,372.9675219
3.826,0.00106562,3590.398078
0.013,0.000734899,17.68950563
0.041,0.000738205,55.54012774
0.018,0.000723939,24.86397335
0.074,0.000746581,99.11851494
0.002,0.000730211,2.738934363
0.015,0.000748775,20.03272011
0.048,0.000741542,64.72998158
0.007,0.00073006,9.58825302
0.105,0.000772941,135.8447799
0.044,0.000747784,58.84052079
1.144,0.000818927,1396.949911
0.262,0.000739739,354.1789739
0.084,0.000732014,114.7519037
0.081,0.000758453,106.7963341
0.008,0.000709131,11.28141345
1.781,0.000864442,2060.288602
0.009,0.000842692,10.68005867
0.008,0.000728838,10.97637609
0.002,0.000723808,2.763163712
0.056,0.000714912,78.3313191
0.008,0.000748896,10.68239115
0.007,0.000733646,9.541386445
0.015,0.000848001,17.68865839
0.015,0.000737424,20.34107922
2.231,0.00093792,2378.66769
0.049,0.000710183,68.99630095
0.055,0.000741101,74.21390607
0.004,0.000759816,5.264432442
0.015,0.000726153,20.65680373
0.015,0.000733938,20.43769365
0.021,0.00072444,28.9879079
0.089,0.000779603,114.160669
1.511,0.000864963,1746.895532
1.325,0.000839696,1577.952021
0.097,0.000931509,104.1321125
0.002,0.00072465,2.759953081
1.108,0.00078887,1404.540672
0.195,0.000732505,266.209787
1.322,0.000797396,1657.896453
0.202,0.000796745,253.5315565
0.008,0.000714471,11.19709547
0.594,0.000769655,771.7743664
0.375,0.000758153,494.623117
0.077,0.000733336,104.9996182
0.074,0.000716304,103.3080927
0.012,0.000731884,16.3960409
0.02,0.00069779,28.66191834
0.007,0.000705955,9.915646181
0.04,0.000739067,54.12229202
0.032,0.000721404,44.35794645
0.007,0.000717787,9.752196682
0.017,0.000716625,23.72230944
0.004,0.00073574,5.436703183
0.009,0.000763934,11.78112245
0.008,0.000741181,10.79358483
0.006,0.000726694,8.256570166
0.004,0.000693792,5.765416724
0.111,0.000729439,152.1717375
0.061,0.000729088,83.66616924
0.115,0.000726694,158.2509282
0.075,0.000720973,104.026087
0.034,0.000759285,44.77896969
0.005,0.000731372,6.836466258
0.007,0.000712197,9.828741205
0.012,0.000732745,16.376775
0.027,0.000722466,37.3720009
0.011,0.00072496,15.17325094
0.018,0.000716295,25.12931125
0.006,0.000811804,7.390946583
0.004,0.000716375,5.583667772
0.005,0.000721725,6.927846479
0.016,0.000709732,22.54372073
0.007,0.000727796,9.618079792
0.018,0.000725842,24.79878541
0.007,0.000721384,9.703569805
0.023,0.000722456,31.83584883
0.023,0.000719881,31.94972502
0.706,0.000776046,909.7398866
0.038,0.000752993,50.46527657
0.112,0.000955914,117.1653517
0.006,0.00073537,8.159157975
0.011,0.000741491,14.8349744
0.056,0.000748534,74.81290095
0.029,0.000693051,41.84396242
0.034,0.000737173,46.12214501
0.005,0.000712877,7.013832681
0.069,0.000751861,91.77228238
0.622,0.000765206,812.8530095
