Size (Kb),Time (s),Throughput (Kb/s)
0.021,0.000804296,26.10979043
0.003,0.000774932,3.871307418
295.545,0.022805596,12959.31928
0.342,0.000815027,419.6180004
115.665,0.009502242,12172.39047
0.02,0.000788257,25.37243564
0.532,0.000822701,646.6504842
308.944,0.02370973,13030.26226
249.51,0.019075378,13080.21262
0.065,0.000791012,82.17321608
1980.795,0.14387672,13767.30718
0.003,0.001538643,1.949770025
0.003,0.000766286,3.914987355
1942.747,0.142902606,13594.90253
260.77,0.021399411,12185.84941
3.705,0.001159042,3196.605472
1475.969,0.110753575,13326.60368
2889.988,0.217826775,13267.36807
462.074,0.03757717,12296.66843
273.233,0.020906959,13068.99774
0.007,0.000781003,8.962833689
534.219,0.039503539,13523.32002
0.006,0.000758892,7.906263342
0.347,0.000745417,465.5112507
319.173,0.024720353,12911.34475
930.852,0.067692471,13751.18955
213.693,0.017020898,12554.743
404.452,0.03105459,13023.90403
130.34,0.010690679,12191.92906
440.176,0.033252037,13237.56496
16.161,0.002186907,7389.889008
0.002,0.000766035,2.610846763
3298.622,0.239538351,13770.74688
0.005,0.001674387,2.986167475
165.026,0.013312421,12396.39281
0.024,0.000769862,31.17441827
33.367,0.003636864,9174.662566
0.012,0.000783388,15.31807993
0.002,0.000786584,2.542640074
1931.672,0.144429607,13374.48768
111.941,0.009316754,12015.02154
3.309,0.00114232,2896.736466
0.081,0.000935963,86.54188253
0.119,0.000779561,152.6500171
644.34,0.047844657,13467.3345
1.663,0.00099267,1675.279801
288.279,0.021969399,13121.8428
0.006,0.000760956,7.88481857
0.003,0.000749164,4.004463642
1.062,0.00088054,1206.078088
0.002,0.000788086,2.537794099
3.851,0.001249501,3082.030347
109.003,0.009029527,12071.83942
36.885,0.004481245,8230.971527
0.009,0.0007741,11.62640486
1379.908,0.102909259,13408.9781
777.043,0.058241494,13341.74223
0.001,0.000814806,1.227286004
1075.123,0.079105723,13590.96358
65.601,0.005860911,11192.96983
1629.544,0.120771754,13492.75759
632.531,0.046951312,13472.06229
0.012,0.000767859,15.62786918
262.685,0.020212849,12995.94134
2091.356,0.151699948,13786.13525
1135.278,0.084498787,13435.43547
927.664,0.068552081,13532.25149
0.003,0.000787726,3.80843085
392.503,0.029781545,13179.40355
136.595,0.011106307,12298.86766
0.072,0.000781805,92.09457601
1240.831,0.090016715,13784.45103
2.845,0.001075515,2645.244371
463.078,0.034627904,13372.97227
380.385,0.029044154,13096.78361
850.394,0.063484206,13395.36325
1859.352,0.13572068,13699.84294
1373.572,0.100441525,13675.33996
582.164,0.043396864,13414.88638
658.326,0.049256131,13365.36156
4073.601,0.292341778,13934.37855
321.467,0.02524721,12732.77325
176.84,0.014162273,12486.69617
830.002,0.061322045,13535.13243
34.867,0.003620193,9631.254466
0.005,0.00077907,6.417908532
346.703,0.026437921,13113.85264
0.013,0.000764382,17.0072032
93.93,0.008676786,10825.43698
1157.257,0.084512683,13693.29382
2289.783,0.165733429,13816.06001
1452.17,0.104438323,13904.57026
93.976,0.008706702,10793.52434
1.057,0.00088598,1193.029188
0.772,0.00085919,898.5206997
0.006,0.000737862,8.131601844
917.149,0.06952293,13192.03607
481.223,0.036441172,13205.47539
351.611,0.026414206,13311.43552
0.003,0.000749284,4.003822316
37.74,0.00344246,10963.09035
157.622,0.012147789,12975.36531
383.71,0.029562996,12979.40168
230.34,0.018836881,12228.13904
2440.816,0.177440602,13755.67921
861.649,0.064433956,13372.59193
1.122,0.000888054,1263.436683
1960.586,0.142517544,13756.80457
1374.159,0.099773254,13772.81932
2481.565,0.184199956,13472.12591
0.859,0.000866894,990.8939271
347.382,0.026521318,13098.21782
130.147,0.010526461,12363.79444
638.497,0.047849886,13343.75175
0.237,0.000777657,304.7616108
4062.912,0.292643343,13883.49367
3.465,0.001047493,3307.898
398.828,0.030752975,12968.76156
0.011,0.000817041,13.46321666
1418.529,0.109057087,13007.2152
2044.179,0.150007888,13627.14339
191.724,0.014954056,12820.86947
0.734,0.000936745,783.5643638
724.759,0.054914211,13198.02264
1235.567,0.091565216,13493.84683
330.255,0.025724555,12838.12295
3754.994,0.275381423,13635.61114
7.516,0.001529035,4915.518611
991.68,0.074672839,13280.33075
0.981,0.001546197,634.4599039
726.207,0.053415382,13595.46582
1.288,0.000939079,1371.5566
164.359,0.013169693,12480.0935
388.228,0.02962372,13105.30885
20.451,0.002596184,7877.330728
197.527,0.01637034,12066.15134
944.746,0.070190892,13459.66653
0.001,0.000760194,1.315453687
0.001,0.000763651,1.309498711
456.188,0.034448529,13242.59738
1.453,0.000942035,1542.405537
0.37,0.000865231,427.6314649
542.237,0.040484157,13393.80736
157.749,0.012788018,12335.68799
203.022,0.015913413,12757.91686
0.038,0.000821309,46.26760452
213.288,0.016658098,12803.86272
315.538,0.024300687,12984.73578
0.173,0.000863829,200.2711185
0.001,0.000756036,1.322688338
573.644,0.043724447,13119.52556
459.465,0.034623697,13270.24668
1609.164,0.118425859,13587.9445
144.236,0.011696513,12331.53847
1241.327,0.091262409,13601.73387
423.731,0.032071194,13212.19908
381.2,0.029281619,13018.40585
664.075,0.049200757,13497.25168
0.001,0.000775473,1.289535548
38.68,0.00395025,9791.78533
303.538,0.023755946,12777.34846
192.64,0.015351351,12548.73268
1722.918,0.12531755,13748.41752
122.871,0.010104651,12159.846
0.191,0.000826378,231.1290959
0.007,0.000793788,8.818475462
501.886,0.037636411,13335.11848
103.013,0.00859351,11987.30205
0.829,0.00088611,935.5497624
1240.521,0.093179851,13313.18935
1077.594,0.07895449,13648.29283
596.863,0.045652068,13074.17224
234.506,0.018337996,12787.98403
1258.337,0.09471655,13285.29175
0.251,0.001684666,148.9909573
206.576,0.016235817,12723.47428
0.17,0.000806521,210.7818643
288.693,0.02234327,12920.80345
983.67,0.073475225,13387.77799
2.545,0.001053233,2416.369407
201.322,0.015964179,12610.85835
0.001,0.000858499,1.164823721
0.003,0.00080055,3.747423646
166.599,0.013623674,12228.63965
1.094,0.000904284,1209.796922
1.384,0.000952585,1452.888719
0.001,0.000787025,1.270607668
0.898,0.000885038,1014.645699
588.258,0.044393571,13250.97276
210.169,0.017297357,12150.35337
0.28,0.000810689,345.3852217
892.66,0.065323984,13665.11877
281.53,0.021786917,12921.97515
1.573,0.001004221,1566.388275
785.966,0.059715155,13161.91844
1947.691,0.14133556,13780.61544
774.785,0.057946832,13370.61878
591.71,0.043844592,13495.62108
1909.23,0.139552239,13681.11335
359.332,0.027774766,12937.35472
1829.475,0.145040671,12613.531
811.809,0.061303161,13242.53084
0.006,0.000824785,7.274623084
1052.386,0.077552965,13569.90026
36.998,0.003810619,9709.183731
1181.649,0.08699809,13582.4706
0.017,0.000812994,20.91036342
690.39,0.05220249,13225.23121
987.461,0.073866478,13368.18848
666.98,0.05187673,12857.01701
0.019,0.000809086,23.48328855
2344.509,0.180784216,12968.5492
190.838,0.015177996,12573.33313
499.38,0.037843308,13195.99227
0.721,0.000905807,795.9753016
0.002,0.000853338,2.343737183
0.062,0.000815187,76.05616871
0.002,0.000828201,2.414872718
330.071,0.026017333,12686.5809
257.036,0.019989991,12858.2349
0.006,0.000807393,7.431325265
396.582,0.029643196,13378.51695
450.814,0.034263131,13157.40818
472.013,0.036358366,12982.23908
120.602,0.009929773,12145.49416
0.001,0.000949769,1.052887597
658.517,0.050031733,13161.98661
812.543,0.062121484,13079.90324
313.928,0.024168679,12989.04255
87.189,0.007234413,12051.97989
0.017,0.00087561,19.41503637
1653.468,0.122054558,13546.95824
640.749,0.048096097,13322.26605
276.401,0.021488067,12862.99973
0.343,0.000825767,415.3714062
2.063,0.001038235,1987.026059
2721.675,0.203339443,13384.8847
0.003,0.000781624,3.838162595
2614.763,0.198726361,13157.6052
2.534,0.000914113,2772.086164
146.024,0.012208693,11960.65787
366.605,0.029002295,12640.55138
0.007,0.000833322,8.400114242
0.004,0.000780883,5.122406302
330.294,0.0249589,13233.5159
277.67,0.021384583,12984.58801
0.945,0.000929411,1016.772988
1367.215,0.103309309,13234.18977
213.39,0.016610579,12846.63226
297.318,0.022741676,13073.70662
1008.285,0.073472068,13723.37852
1210.526,0.090937019,13311.69653
317.529,0.025258291,12571.27808
133.506,0.010788792,12374.50866
529.161,0.040111829,13192.14339
489.33,0.037514523,13043.74842
1.944,0.001011014,1922.822038
722.705,0.055026992,13133.64539
801.613,0.058957376,13596.48367
69.298,0.006233468,11117.08603
2421.11,0.178878075,13534.97347
0.001,0.001472799,0.6789792769
669.364,0.049830116,13432.92077
66.553,0.005968272,11151.13386
0.004,0.000941895,4.246757866
3.234,0.001116462,2896.650311
437.512,0.033470487,13071.57556
0.003,0.000807794,3.713818127
801.635,0.059885134,13386.21034
308.905,0.024365638,12677.89499
86.588,0.007449537,11623.27269
639.593,0.047775276,13387.53124
4399.94,0.327167613,13448.58056
299.342,0.023401061,12791.81316
318.096,0.024260121,13111.88844
999.959,0.076782301,13023.30077
0.001,0.000907991,1.101332502
1782.108,0.131180094,13585.20143
649.922,0.049429355,13148.50254
95.111,0.008603568,11054.83213
128.939,0.010699646,12050.77252
823.254,0.061157237,13461.2687
239.807,0.018842811,12726.71047
1479.504,0.113137841,13077.00401
2765.694,0.214570695,12889.43022
64.837,0.00601573,10777.91058
802.082,0.06120163,13105.56598
208.647,0.016314185,12789.29962
0.002,0.000790952,2.528598448
1785.908,0.13724652,13012.41008
332.476,0.026384621,12601.12851
0.058,0.00083818,69.19754707
447.512,0.033946599,13182.82282
469.197,0.03570353,13141.47369
119.128,0.010494982,11350.94848
220.839,0.017327864,12744.73299
882.112,0.068106968,12951.86125
0.42,0.000885619,474.2445679
950.702,0.072399509,13131.33215
172.95,0.013972458,12377.92234
64.056,0.005822618,11001.2369
40.109,0.004622861,8676.228855
404.521,0.031659193,12777.36296
885.733,0.068992436,12838.1175
3.648,0.001248549,2921.791616
320.935,0.024984368,12845.43199
147.624,0.012176201,12123.97857
831.6,0.064476946,12897.63321
2742.627,0.199447592,13751.11613
7274.555,0.540209725,13466.16816
1203.57,0.09020645,13342.39403
1514.601,0.112681537,13441.43007
3076.222,0.229413352,13409.08004
234.748,0.018318309,12814.93832
86.612,0.008691855,9964.731349
129.908,0.010320405,12587.49051
0.034,0.000792114,42.9231146
158.257,0.012713989,12447.47026
1927.532,0.145095333,13284.58993
498.01,0.038288293,13006.84781
285.944,0.022776912,12554.1162
2.012,0.001042593,1929.803864
314.587,0.024916721,12625.53769
0.007,0.000787245,8.891768128
1.337,0.000922579,1449.198388
636.671,0.047629684,13367.10527
0.117,0.00080607,145.1486844
0.012,0.000808215,14.84753438
1422.487,0.113998494,12478.12098
365.027,0.027298343,13371.76399
461.502,0.034794567,13263.62245
1732.098,0.125945777,13752.72789
1450.448,0.108726377,13340.3507
0.089,0.000797905,111.5421009
470.706,0.035437211,13282.81732
0.001,0.000821749,1.216916601
1847.844,0.138896811,13303.71797
260.552,0.020152956,12928.72371
26.782,0.003139472,8530.73383
1899.081,0.139556177,13608.00389
599.456,0.046454091,12904.26714
189.167,0.015700455,12048.50433
240.031,0.019221501,12487.63039
0.568,0.000845814,671.5424431
126.668,0.010243301,12365.93555
1103.942,0.081742784,13505.06976
2693.576,0.209650297,12847.94746
1042.773,0.079278166,13153.34414
103.061,0.008656718,11905.32024
77.152,0.006656521,11590.43891
0.428,0.000820096,521.8901202
1516.738,0.111241659,13634.62226
0.01,0.000769091,13.00236253
932.5,0.068772244,13559.24928
33.476,0.003223139,10386.14841
78.016,0.006536385,11935.64945
541.681,0.042303415,12804.66364
258.314,0.020461544,12624.365
1015.849,0.080050043,12690.17432
354.565,0.028246359,12552.59129
1720.893,0.131668008,13069.94027
61.499,0.005459749,11264.07093
0.346,0.000781374,442.8097172
0.063,0.000786364,80.11556989
144.642,0.011625099,12442.21662
1416.709,0.111525641,12702.98908
0.005,0.000805168,6.209884148
0.451,0.00085399,528.1092284
0.188,0.00090723,207.2241879
473.508,0.036640536,12923.06423
488.459,0.037288149,13099.57756
144.732,0.012321093,11746.68514
1.035,0.001026093,1008.6805
1352.562,0.10930976,12373.66178
143.963,0.011645759,12361.83919
2.228,0.00107244,2077.505501
73.504,0.006285906,11693.46153
1070.627,0.078761178,13593.33402
87.843,0.007489953,11728.11098
2787.892,0.207326092,13446.89408
193.821,0.015331102,12642.33974
258.633,0.019880967,13009.07546
1794.92,0.134616081,13333.62245
179.389,0.014460602,12405.36182
0.084,0.000819515,102.4996492
188.422,0.015272082,12337.67603
166.642,0.013445881,12393.53524
738.724,0.055455285,13321.07481
0.557,0.000988372,563.5529942
174.507,0.014404606,12114.66666
577.356,0.045861651,12589.08014
89.083,0.007448996,11959.06133
1.595,0.001535106,1039.016198
0.221,0.000842568,262.2933698
78.036,0.006827621,11429.45691
2417.829,0.18940607,12765.31951
557.677,0.041443825,13456.21453
609.674,0.045012089,13544.67241
499.611,0.0374968,13324.09699
0.041,0.000792585,51.7294675
5423.615,0.399555571,13574.11933
1.922,0.001039719,1848.576394
471.018,0.036739539,12820.46571
184.635,0.014279375,12930.18777
2478.346,0.186437084,13293.20298
2.729,0.00108284,2520.224595
79.128,0.006898896,11469.66123
1203.639,0.088055772,13669.05284
663.486,0.049359042,13442.03561
249.078,0.01906619,13063.85806
2943.143,0.225777531,13035.58856
164.469,0.013568813,12121.10448
260.376,0.020041229,12992.01761
2.724,0.001106906,2460.913574
381.018,0.029235088,13032.90074
945.486,0.0690102,13700.67034
0.965,0.001368145,705.3345954
799.021,0.060329513,13244.28062
5850.471,0.431031087,13573.19965
198.046,0.015881829,12469.97433
3114.363,0.230090107,13535.40594
0.001,0.000814447,1.22782698
1097.111,0.084359802,13005.13958
8.884,0.001740243,5105.034182
734.29,0.0550694,13333.90231
1.87,0.000985238,1898.01855
1815.407,0.135644744,13383.54105
153.043,0.012925457,11840.43241
200.608,0.016395673,12235.42333
0.001,0.000851677,1.174154051
1280.982,0.096826588,13229.65134
1386.04,0.104076792,13317.47427
267.709,0.020888637,12816.01092
627.686,0.047446415,13229.36622
24.647,0.002939602,8384.468374
1195.612,0.088706422,13478.30262
1985.417,0.151917768,13069.02429
1260.608,0.093666763,13458.43456
13.55,0.002004749,6758.950871
34.064,0.003752135,9078.564604
0.361,0.000812293,444.4209171
2.639,0.001054617,2502.33023
840.222,0.060502156,13887.47204
655.302,0.048735924,13445.97468
72.975,0.006413455,11378.42239
782.011,0.058247328,13425.6974
0.06,0.000774662,77.4531344
2961.004,0.216152343,13698.69028
1042.038,0.07875354,13231.63378
510.804,0.038845238,13149.71992
924.656,0.068661606,13466.85657
438.389,0.033426027,13115.19912
229.874,0.018045526,12738.55913
424.406,0.032826663,12928.69763
315.851,0.023967682,13178.20388
2155.723,0.156029557,13816.11947
0.003,0.000804088,3.730934923
717.239,0.054043707,13271.46193
833.725,0.061194775,13624.12069
2.352,0.001073594,2190.772303
749.225,0.056977087,13149.58415
2664.801,0.202482641,13160.63929
2618.141,0.197151384,13279.85098
274.303,0.021124661,12984.96577
279.911,0.022199065,12609.13466
1415.795,0.107013539,13230.05494
531.01,0.04100653,12949.40099
82.132,0.007288076,11269.36657
310.558,0.02454307,12653.59224
1929.558,0.140498757,13733.6304
0.291,0.00175477,165.833699
0.001,0.000776596,1.28767081
4.755,0.001299626,3658.7449
211.209,0.016648978,12686.00391
227.601,0.017782554,12799.11761
193.813,0.015398583,12586.41785
1528.093,0.112231323,13615.56613
104.168,0.008706516,11964.37243
888.059,0.06637074,13380.27872
1096.345,0.079540895,13783.41292
238.557,0.018333467,13012.10513
0.001,0.00084233,1.18718317
15.039,0.002489047,6042.071524
809.33,0.061313908,13199.77843
0.042,0.000855624,49.08698213
2667.853,0.201263836,13255.5011
494.094,0.037176218,13290.59346
3534.29,0.257628935,13718.52894
855.255,0.065489297,13059.46222
797,0.061818084,12892.66746
477.763,0.038482538,12415.05953
1056.022,0.077457129,13633.6321
820.959,0.06185329,13272.68121
520.925,0.039740045,13108.3143
0.002,0.000765946,2.611150133
0.001,0.00082638,1.21009705
45.876,0.004422343,10373.68653
0.003,0.000855824,3.505393632
45.833,0.004536326,10103.55076
211.568,0.016712868,12658.98827
177.003,0.014153459,12505.98882
238.256,0.018358022,12978.30453
200.778,0.015824292,12687.96102
635.173,0.04779573,13289.32522
469.178,0.035476231,13225.13657
0.296,0.000667792,443.251791
3122.515,0.227940246,13698.8314
1040.491,0.077794,13374.9518
840.071,0.063819727,13163.18699
3.104,0.001234545,2514.28664
1230.601,0.092671246,13279.21068
1727.04,0.132479229,13036.30775
1296.973,0.095665631,13557.35583
45.321,0.004762581,9516.058625
3538.298,0.273278228,12947.60298
225.083,0.017486679,12871.68364
2339.72,0.179821009,13011.38289
293.159,0.022846639,12831.60293
504.979,0.038996412,12949.37083
1820.049,0.133540008,13629.24136
0.115,0.000898855,127.9405466
933.287,0.069967194,13338.92281
2868.271,0.214613858,13364.79865
234.539,0.018246845,12853.67416
5.347,0.001334943,4005.414463
134.49,0.011224637,11981.67923
0.001,0.000812694,1.230475431
0.451,0.000873729,516.1783574
0.002,0.000745959,2.681112501
127.307,0.010459402,12171.53715
0.019,0.000816251,23.27715372
206.596,0.016027182,12890.35091
486.402,0.037056143,13126.08277
0.206,0.000780082,264.0748024
2014.295,0.155044922,12991.68637
1156.873,0.087806715,13175.22242
1515.178,0.114031348,13287.38129
1740.858,0.131627682,13225.62225
1314.163,0.100361135,13094.34175
761.654,0.059336701,12836.13661
0.29,0.000911399,318.192142
317.69,0.026575241,11954.36008
0.043,0.000861395,49.9190267
0.001,0.000786905,1.270801431
99.258,0.008445166,11753.23256
0.003,0.000804509,3.728982522
157.448,0.013271625,11863.50579
585.997,0.044487187,13172.26463
1119.659,0.0831537,13464.93301
0.718,0.000882535,813.5654677
0.001,0.000841798,1.187933447
1389.507,0.106246751,13078.11285
0.007,0.000776656,9.01299932
0.001,0.000841197,1.188782176
862.191,0.067490971,12774.90881
998.175,0.07689794,12980.51677
1947.905,0.150299955,12960.11699
269.2,0.020914506,12871.44913
43.399,0.004147537,10463.80056
0.002,0.000838382,2.3855474
0.008,0.000825889,9.686531725
3265.873,0.245680912,13293.14912
433.068,0.033191987,13047.36592
1137.056,0.086813162,13097.73741
22.81,0.002692048,8473.103006
1930.061,0.143260525,13472.38536
241.938,0.018758273,12897.6692
142.704,0.012131548,11763.04953
454.581,0.035563183,12782.34853
0.009,0.000938269,9.592131894
1082.439,0.080025184,13526.22944
608.101,0.047461023,12812.63996
0.001,0.000737653,1.355650963
4.74,0.001220028,3885.156734
0.002,0.000817984,2.4450356
3082.251,0.230212206,13388.73839
0.117,0.000841358,139.0608992
803.321,0.06063226,13249.06906
1228.652,0.092288659,13313.14176
420.509,0.033018392,12735.599
1111.403,0.083145575,13366.95308
434.237,0.034790866,12481.35071
0.006,0.000829625,7.232183215
0.043,0.000833873,51.56660547
0.025,0.000829927,30.12313131
0.022,0.000824937,26.66870319
336.695,0.026070074,12914.99978
0.545,0.0010398,524.1392575
0.261,0.000899406,290.1915264
112.305,0.009504151,11816.4158
0.002,0.000798427,2.504925309
1367.521,0.107460638,12725.78523
0.008,0.000901029,8.878737532
704.907,0.054847163,12852.20532
2295.73,0.182716078,12564.46628
2085.295,0.158784855,13132.8331
0.003,0.000801152,3.744607765
685.002,0.053281097,12856.37944
0.09,0.000867947,103.6929674
1095.608,0.082718724,13244.98187
0.001,0.00074645,1.339674459
1.64,0.000962836,1703.301497
498.523,0.037629549,13248.17898
127.957,0.010445376,12250.10952
182.905,0.01464979,12485.1619
4781.308,0.361761292,13216.74846
1669.598,0.126152837,13234.72416
0.01,0.001022848,9.776623702
510.452,0.038710625,13186.35388
426.548,0.032555083,13102.34718
882.68,0.068079555,12965.41965
0.221,0.000855204,258.4178746
203.185,0.01587694,12797.4912
565.561,0.043021669,13145.95675
204.472,0.016216457,12608.91945
2.181,0.001100874,1981.153156
0.045,0.00084278,53.39471748
1.313,0.000955632,1373.959851
5149.774,0.383600522,13424.83575
0.012,0.001093791,10.97101732
1406.769,0.108209391,13000.43358
968.377,0.075083087,12897.40524
153.84,0.012525126,12282.51117
121.791,0.010644749,11441.41586
0.004,0.000786464,5.086056069
877.472,0.066463274,13202.35894
672.602,0.050981464,13193.06954
0.005,0.00084274,5.93302798
3894.239,0.299660648,12995.49683
226.639,0.019331498,11723.81985
459.74,0.036219254,12693.24873
0.737,0.00101356,727.1399818
1522.521,0.114569567,13289.05258
619.448,0.047670716,12994.30871
374.738,0.029021698,12912.3389
798.586,0.058758477,13590.99216
57.603,0.005420153,10627.55978
2960.402,0.223312158,13256.78828
0.085,0.000951655,89.31808271
1109.531,0.083192152,13336.96717
165.661,0.013507047,12264.78297
2165.901,0.167207247,12953.39191
93.7,0.007928567,11818.02462
114.419,0.010184607,11234.50321
976.024,0.072298105,13499.99423
813.409,0.062922304,12927.19669
0.004,0.000967684,4.133580797
596.544,0.045457797,13123.02926
623.018,0.047341519,13160.07625
0.128,0.000802615,159.478704
440.905,0.034263486,12868.07186
0.006,0.000938219,6.395095388
0.028,0.001046212,26.76321816
0.001,0.000907631,1.101769331
0.015,0.000808355,18.55620365
957.586,0.072208427,13261.41615
4081.061,0.293908963,13885.45949
0.125,0.001770299,70.6095411
18.897,0.002412013,7834.534888
497.006,0.037841686,13133.82284
172.807,0.013657148,12653.22745
0.022,0.000808807,27.20055588
0.001,0.000891251,1.122018376
20.84,0.002545272,8187.730034
257.821,0.020028315,12872.8253
1607.252,0.11804287,13615.83296
264.292,0.021059558,12549.74107
33.742,0.003571276,9448.163626
200.516,0.015862283,12641.05552
523.563,0.039713296,13183.56955
527.174,0.039941404,13198.68475
2140.711,0.164368224,13023.87376
1261.429,0.097689175,12912.67942
1754.945,0.132175019,13277.43331
191.856,0.01528479,12552.08609
0.002,0.000907481,2.203902892
1.565,0.001030062,1519.326021
179.439,0.014397136,12463.52052
0.008,0.000753724,10.61396479
1620.85,0.119863273,13522.49075
148.104,0.011952142,12391.41904
208.651,0.016917382,12333.52773
1292.431,0.098515013,13119.12734
0.003,0.001516534,1.978195016
0.614,0.000832992,737.1019169
2498.854,0.183898925,13588.19254
436.506,0.033405778,13066.78144
1380.355,0.109380818,12619.71729
911.223,0.067719129,13455.91731
9.838,0.002203902,4463.900845
0.005,0.000803095,6.225913497
324.161,0.025068215,12931.15605
3211.021,0.236158646,13596.88097
632.773,0.047275686,13384.74496
559.271,0.043098223,12976.66031
194.319,0.015578331,12473.67256
0.871,0.000893645,974.6599601
188.578,0.015076079,12508.42477
5498.079,0.396689314,13859.91204
349.104,0.027349382,12764.60287
46.676,0.004685817,9961.123108
155.929,0.012905259,12082.59362
624.371,0.048147971,12967.7531
60.994,0.005458785,11173.54869
48.283,0.004670497,10337.87197
29.325,0.003161768,9274.874058
216.381,0.017291994,12513.36312
219.486,0.017061792,12864.18214
543.934,0.040896484,13300.26317
105.854,0.008860514,11946.71099
2971.06,0.22899822,12974.16198
979.151,0.074553263,13133.57673
897.093,0.067289263,13331.88922
2.989,0.001173741,2546.558397
1007.057,0.075165582,13397.84744
0.84,0.000868318,967.3875239
1567.373,0.114226925,13721.57221
1316.043,0.097673495,13473.90098
511.465,0.038544865,13269.3421
195.028,0.015348239,12706.86494
509.157,0.038377341,13267.12552
2446.005,0.186103348,13143.26167
1312.839,0.100244667,13096.34756
0.006,0.000780303,7.689320687
520.932,0.039015146,13352.04538
1526.726,0.113372923,13466.40767
930.727,0.068711209,13545.49008
1489.338,0.11031535,13500.73222
682.594,0.052202184,13075.96632
257.406,0.019953725,12900.14772
0.024,0.000768651,31.22353318
24.18,0.002895379,8351.238301
1221.074,0.088948907,13727.81343
115.415,0.009623354,11993.21983
1.213,0.000890881,1361.573543
128.814,0.010487234,12282.93371
481.343,0.035568103,13532.99612
0.012,0.000774853,15.48680847
575.203,0.043462687,13234.40955
0.002,0.000789631,2.532828625
1181.321,0.09314241,12682.95506
0.514,0.000920025,558.6804706
83.477,0.00754633,11061.93342
0.045,0.000919534,48.93783155
139.893,0.012077086,11583.34055
1806.405,0.138370395,13054.8518
399.131,0.030789272,12963.31398
1.114,0.000962535,1157.360512
0.068,0.000832251,81.70611991
245.437,0.019612976,12514.01113
0.001,0.000873749,1.144493441
1149.812,0.087337415,13165.17096
0.068,0.000816782,83.25354868
1147.242,0.085105139,13480.29054
0.189,0.000780574,242.1295098
707.025,0.052454457,13478.83555
666.048,0.05057385,13169.81009
0.477,0.000856316,557.0373554
155.489,0.012574167,12365.74956
441,0.033705931,13083.75075
1001.983,0.074308695,13484.06132
1069.535,0.081648087,13099.32712
4507.57,0.328627233,13716.36172
714.31,0.055156373,12950.63401
667.357,0.050287723,13270.77386
2.533,0.001052684,2406.23017
887.673,0.066128887,13423.37729
1124.234,0.083817244,13412.92014
347.615,0.02782301,12493.7956
688.542,0.052464195,13124.03631
2.693,0.001091677,2466.846879
1051.848,0.078619538,13378.9644
286.337,0.022057029,12981.66675
190.382,0.015785168,12060.81557
569.495,0.043453128,13105.96098
0.003,0.001569392,1.911568302
561.197,0.042683865,13147.75501
408.421,0.031298107,13049.38347
106.489,0.00882632,12064.9376
20.708,0.00262956,7875.081763
0.09,0.000779742,115.4227937
415.416,0.031511196,13183.12386
